symbol,action,entry,entry_time,exit_time,exit_price,exit_reason,pnl_usdt,confidence,tp1,sl,capital_after
SOL/USDT,SHORT,187.732446,2025-02-03 02:00:00+00:00,2025-02-03 04:00:00+00:00,199.64034677932656,SL_HIT,-109.7563,80,171.94287096089792,199.64034677932656,10628.86
SOL/USDT,SHORT,189.73204600000003,2025-02-03 04:00:00+00:00,2025-02-03 15:00:00+00:00,202.3777479882969,SL_HIT,-108.5212,80,172.9596693489375,202.3777479882969,10520.34
SOL/USDT,SHORT,204.07917600000002,2025-02-04 07:00:00+00:00,2025-02-04 12:00:00+00:00,212.4572471455541,SL_HIT,-108.791,90,193.00367047259454,212.4572471455541,10411.55
SOL/USDT,SHORT,205.30893,2025-02-04 22:00:00+00:00,2025-02-09 03:00:00+00:00,205.30893,SL_HIT,137.1784,90,195.18422421205017,205.30893,10548.72
SOL/USDT,SHORT,167.86642,2025-02-18 10:00:00+00:00,2025-02-18 21:00:00+00:00,167.86642,SL_HIT,64.6319,80,161.17061888737842,167.86642,10613.36
SOL/USDT,SHORT,167.4665,2025-02-18 21:00:00+00:00,2025-02-19 11:00:00+00:00,172.576149410383,SL_HIT,-111.0034,77,160.731800786156,172.576149410383,10502.35
SOL/USDT,SHORT,140.131968,2025-02-24 22:00:00+00:00,2025-02-25 11:00:00+00:00,140.131968,SL_HIT,65.4685,65,133.14877109346378,140.131968,10567.82
SOL/USDT,SHORT,141.141766,2025-02-25 11:00:00+00:00,2025-02-27 06:00:00+00:00,141.141766,SL_HIT,66.794,77,132.32766051375904,141.141766,10634.61
SOL/USDT,SHORT,136.942606,2025-02-27 16:00:00+00:00,2025-02-28 13:00:00+00:00,136.942606,SL_HIT,139.0233,90,131.37029822079566,136.942606,10773.64
SOL/USDT,LONG,146.67933,2025-02-28 22:00:00+00:00,2025-03-01 10:00:00+00:00,142.06092240122229,SL_HIT,-112.5267,65,152.7687701317036,142.06092240122229,10661.11
SOL/USDT,LONG,174.33486000000002,2025-03-03 00:00:00+00:00,2025-03-03 06:00:00+00:00,167.21990327987078,SL_HIT,-110.2683,68,183.7401289601723,167.21990327987078,10550.84
SOL/USDT,SHORT,142.611472,2025-03-03 22:00:00+00:00,2025-03-04 14:00:00+00:00,142.611472,SL_HIT,67.1067,68,132.53967783606666,142.611472,10617.95
SOL/USDT,SHORT,136.55268400000003,2025-03-04 14:00:00+00:00,2025-03-04 18:00:00+00:00,142.76941560433048,SL_HIT,-109.4447,77,128.32744586089274,142.76941560433048,10508.51
SOL/USDT,SHORT,141.961602,2025-03-05 16:00:00+00:00,2025-03-06 00:00:00+00:00,146.8142137240309,SL_HIT,-109.389,90,135.5577150346255,146.8142137240309,10399.12
SOL/USDT,SHORT,140.531888,2025-03-07 01:00:00+00:00,2025-03-07 09:00:00+00:00,145.60473397854054,SL_HIT,-108.0243,90,133.83368802861264,145.60473397854054,10291.09
SOL/USDT,SHORT,139.282138,2025-03-07 23:00:00+00:00,2025-03-10 17:00:00+00:00,119.7690628914875,TP3_HIT,210.7079,90,132.20420468781364,139.282138,10501.8
